Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City,Profit Margin %,Order Month,Order Month Name,Order Year,Is Loss Making,Unit Price
B-25779,1361.0,-980.0,3,Furniture,Tables,2018-09-12,Savi,Madhya Pradesh,Indore,-72.01,2018-09-01,Sep-2018,2018,True,453.67
B-25780,137.0,-41.0,3,Electronics,Phones,2018-09-13,Teena,Andhra Pradesh,Hyderabad,-29.93,2018-09-01,Sep-2018,2018,True,45.67
B-25781,60.0,-49.0,8,Clothing,Hankerchief,2018-09-14,Rutuja,Gujarat,Ahmedabad,-81.67,2018-09-01,Sep-2018,2018,True,7.5
B-25781,30.0,-25.0,2,Clothing,T-shirt,2018-09-14,Rutuja,Gujarat,Ahmedabad,-83.33,2018-09-01,Sep-2018,2018,True,15.0
B-25781,767.0,-353.0,5,Clothing,Trousers,2018-09-14,Rutuja,Gujarat,Ahmedabad,-46.02,2018-09-01,Sep-2018,2018,True,153.4
B-25781,45.0,-28.0,2,Clothing,Stole,2018-09-14,Rutuja,Gujarat,Ahmedabad,-62.22,2018-09-01,Sep-2018,2018,True,22.5
B-25781,25.0,-1.0,4,Clothing,Kurti,2018-09-14,Rutuja,Gujarat,Ahmedabad,-4.0,2018-09-01,Sep-2018,2018,True,6.25
B-25781,584.0,-444.0,7,Electronics,Printers,2018-09-14,Rutuja,Gujarat,Ahmedabad,-76.03,2018-09-01,Sep-2018,2018,True,83.43
B-25782,335.0,-22.0,7,Furniture,Chairs,2018-09-15,Aayushi,Maharashtra,Mumbai,-6.57,2018-09-01,Sep-2018,2018,True,47.86
B-25783,25.0,-11.0,1,Clothing,Stole,2018-09-15,Shivangi,Madhya Pradesh,Indore,-44.0,2018-09-01,Sep-2018,2018,True,25.0
B-25783,30.0,-6.0,2,Clothing,Hankerchief,2018-09-15,Shivangi,Madhya Pradesh,Indore,-20.0,2018-09-01,Sep-2018,2018,True,15.0
B-25783,33.0,-10.0,6,Clothing,Leggings,2018-09-15,Shivangi,Madhya Pradesh,Indore,-30.3,2018-09-01,Sep-2018,2018,True,5.5
B-25783,21.0,-17.0,3,Clothing,Shirt,2018-09-15,Shivangi,Madhya Pradesh,Indore,-80.95,2018-09-01,Sep-2018,2018,True,7.0
B-25783,26.0,2.0,2,Clothing,Hankerchief,2018-09-15,Shivangi,Madhya Pradesh,Indore,7.69,2018-09-01,Sep-2018,2018,False,13.0
B-25784,15.0,4.0,1,Clothing,Hankerchief,2018-09-15,Rohit,Rajasthan,Jaipur,26.67,2018-09-01,Sep-2018,2018,False,15.0
B-25785,595.0,292.0,3,Clothing,Saree,2018-09-15,Ayush,West Bengal,Kolkata,49.08,2018-09-01,Sep-2018,2018,False,198.33
B-25785,45.0,0.0,2,Clothing,T-shirt,2018-09-15,Ayush,West Bengal,Kolkata,0.0,2018-09-01,Sep-2018,2018,False,22.5
B-25785,192.0,-146.0,3,Clothing,Saree,2018-09-15,Ayush,West Bengal,Kolkata,-76.04,2018-09-01,Sep-2018,2018,True,64.0
B-25785,26.0,-25.0,3,Clothing,Saree,2018-09-15,Ayush,West Bengal,Kolkata,-96.15,2018-09-01,Sep-2018,2018,True,8.67
B-25786,1854.0,433.0,5,Furniture,Bookcases,2018-09-19,Abhishek,Karnataka,Bangalore,23.35,2018-09-01,Sep-2018,2018,False,370.8
B-25786,623.0,-192.0,3,Furniture,Tables,2018-09-19,Abhishek,Karnataka,Bangalore,-30.82,2018-09-01,Sep-2018,2018,True,207.67
B-25786,44.0,-34.0,3,Clothing,Stole,2018-09-19,Abhishek,Karnataka,Bangalore,-77.27,2018-09-01,Sep-2018,2018,True,14.67
B-25786,17.0,-11.0,3,Clothing,Skirt,2018-09-19,Abhishek,Karnataka,Bangalore,-64.71,2018-09-01,Sep-2018,2018,True,5.67
B-25787,556.0,-209.0,7,Clothing,Saree,2018-09-20,Asish,Jammu and Kashmir,Kashmir,-37.59,2018-09-01,Sep-2018,2018,True,79.43
B-25787,40.0,-12.0,3,Clothing,Shirt,2018-09-20,Asish,Jammu and Kashmir,Kashmir,-30.0,2018-09-01,Sep-2018,2018,True,13.33
B-25787,229.0,-41.0,8,Electronics,Accessories,2018-09-20,Asish,Jammu and Kashmir,Kashmir,-17.9,2018-09-01,Sep-2018,2018,True,28.62
B-25787,140.0,-58.0,4,Furniture,Furnishings,2018-09-20,Asish,Jammu and Kashmir,Kashmir,-41.43,2018-09-01,Sep-2018,2018,True,35.0
B-25788,12.0,3.0,1,Clothing,Stole,2018-09-21,Dinesh,Tamil Nadu,Chennai,25.0,2018-09-01,Sep-2018,2018,False,12.0
B-25789,30.0,0.0,1,Clothing,Kurti,2018-09-22,Akshay,Uttar Pradesh,Lucknow,0.0,2018-09-01,Sep-2018,2018,False,30.0
B-25789,313.0,-13.0,5,Furniture,Bookcases,2018-09-22,Akshay,Uttar Pradesh,Lucknow,-4.15,2018-09-01,Sep-2018,2018,True,62.6
B-25789,67.0,-86.0,9,Furniture,Furnishings,2018-09-22,Akshay,Uttar Pradesh,Lucknow,-128.36,2018-09-01,Sep-2018,2018,True,7.44
B-25790,42.0,-3.0,1,Electronics,Electronic Games,2018-09-23,Sajal,Bihar,Patna,-7.14,2018-09-01,Sep-2018,2018,True,42.0
B-25791,253.0,-63.0,2,Clothing,Saree,2018-09-24,Avish,Kerala,Thiruvananthapuram,-24.9,2018-09-01,Sep-2018,2018,True,126.5
B-25791,565.0,66.0,7,Clothing,Saree,2018-09-24,Avish,Kerala,Thiruvananthapuram,11.68,2018-09-01,Sep-2018,2018,False,80.71
B-25791,175.0,77.0,3,Clothing,Saree,2018-09-24,Avish,Kerala,Thiruvananthapuram,44.0,2018-09-01,Sep-2018,2018,False,58.33
B-25792,74.0,-25.0,3,Clothing,Stole,2018-09-24,Abhishek,Maharashtra,Mumbai,-33.78,2018-09-01,Sep-2018,2018,True,24.67
B-25793,40.0,-33.0,5,Clothing,Hankerchief,2018-09-24,Siddharth,Madhya Pradesh,Indore,-82.5,2018-09-01,Sep-2018,2018,True,8.0
B-25793,63.0,-24.0,6,Clothing,Kurti,2018-09-24,Siddharth,Madhya Pradesh,Indore,-38.1,2018-09-01,Sep-2018,2018,True,10.5
B-25793,60.0,-12.0,4,Clothing,Hankerchief,2018-09-24,Siddharth,Madhya Pradesh,Indore,-20.0,2018-09-01,Sep-2018,2018,True,15.0
B-25793,257.0,-252.0,4,Clothing,Saree,2018-09-24,Siddharth,Madhya Pradesh,Indore,-98.05,2018-09-01,Sep-2018,2018,True,64.25
B-25793,24.0,-1.0,4,Clothing,Skirt,2018-09-24,Siddharth,Madhya Pradesh,Indore,-4.17,2018-09-01,Sep-2018,2018,True,6.0
B-25793,18.0,1.0,3,Clothing,Hankerchief,2018-09-24,Siddharth,Madhya Pradesh,Indore,5.56,2018-09-01,Sep-2018,2018,False,6.0
B-25793,1402.0,109.0,11,Clothing,Saree,2018-09-24,Siddharth,Madhya Pradesh,Indore,7.77,2018-09-01,Sep-2018,2018,False,127.45
B-25794,176.0,37.0,6,Electronics,Accessories,2018-09-24,Aditya,Himachal Pradesh,Simla,21.02,2018-09-01,Sep-2018,2018,False,29.33
B-25795,276.0,-21.0,2,Electronics,Phones,2018-09-24,Sukant,Sikkim,Gangtok,-7.61,2018-09-01,Sep-2018,2018,True,138.0
B-25796,37.0,-6.0,1,Clothing,Saree,2018-09-24,Sukrith,Maharashtra,Mumbai,-16.22,2018-09-01,Sep-2018,2018,True,37.0
B-25796,28.0,1.0,1,Electronics,Accessories,2018-09-24,Sukrith,Maharashtra,Mumbai,3.57,2018-09-01,Sep-2018,2018,False,28.0
B-25796,239.0,-162.0,5,Furniture,Chairs,2018-09-24,Sukrith,Maharashtra,Mumbai,-67.78,2018-09-01,Sep-2018,2018,True,47.8
B-25796,78.0,-64.0,7,Clothing,Stole,2018-09-24,Sukrith,Maharashtra,Mumbai,-82.05,2018-09-01,Sep-2018,2018,True,11.14
B-25796,632.0,-316.0,6,Clothing,Saree,2018-09-24,Sukrith,Maharashtra,Mumbai,-50.0,2018-09-01,Sep-2018,2018,True,105.33
B-25796,559.0,-19.0,2,Clothing,Trousers,2018-09-24,Sukrith,Maharashtra,Mumbai,-3.4,2018-09-01,Sep-2018,2018,True,279.5
B-25796,148.0,0.0,3,Clothing,Saree,2018-09-24,Sukrith,Maharashtra,Mumbai,0.0,2018-09-01,Sep-2018,2018,False,49.33
B-25797,976.0,293.0,4,Electronics,Accessories,2018-09-30,Sauptik,Madhya Pradesh,Indore,30.02,2018-09-01,Sep-2018,2018,False,244.0
B-25797,148.0,-101.0,2,Furniture,Bookcases,2018-09-30,Sauptik,Madhya Pradesh,Indore,-68.24,2018-09-01,Sep-2018,2018,True,74.0
B-25797,413.0,-314.0,9,Furniture,Chairs,2018-09-30,Sauptik,Madhya Pradesh,Indore,-76.03,2018-09-01,Sep-2018,2018,True,45.89
B-25797,89.0,-4.0,5,Clothing,Saree,2018-09-30,Sauptik,Madhya Pradesh,Indore,-4.49,2018-09-01,Sep-2018,2018,True,17.8
B-25797,1630.0,-802.0,5,Furniture,Tables,2018-09-30,Sauptik,Madhya Pradesh,Indore,-49.2,2018-09-01,Sep-2018,2018,True,326.0
B-25797,31.0,1.0,2,Clothing,Hankerchief,2018-09-30,Sauptik,Madhya Pradesh,Indore,3.23,2018-09-01,Sep-2018,2018,False,15.5
B-25798,379.0,63.0,2,Clothing,Saree,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,16.62,2018-10-01,Oct-2018,2018,False,189.5
B-25798,448.0,148.0,2,Electronics,Printers,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,33.04,2018-10-01,Oct-2018,2018,False,224.0
B-25798,2830.0,-1981.0,13,Furniture,Bookcases,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,-70.0,2018-10-01,Oct-2018,2018,True,217.69
B-25798,47.0,-3.0,2,Clothing,Stole,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,-6.38,2018-10-01,Oct-2018,2018,True,23.5
B-25798,38.0,-13.0,3,Clothing,Stole,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,-34.21,2018-10-01,Oct-2018,2018,True,12.67
B-25798,61.0,-50.0,4,Clothing,Hankerchief,2018-10-01,Shishu,Andhra Pradesh,Hyderabad,-81.97,2018-10-01,Oct-2018,2018,True,15.25
B-25799,205.0,-119.0,3,Clothing,Saree,2018-10-01,Divyansh,Gujarat,Ahmedabad,-58.05,2018-10-01,Oct-2018,2018,True,68.33
B-25799,47.0,-27.0,4,Clothing,Saree,2018-10-01,Divyansh,Gujarat,Ahmedabad,-57.45,2018-10-01,Oct-2018,2018,True,11.75
B-25799,45.0,-15.0,2,Furniture,Chairs,2018-10-01,Divyansh,Gujarat,Ahmedabad,-33.33,2018-10-01,Oct-2018,2018,True,22.5
B-25799,70.0,-64.0,5,Clothing,Stole,2018-10-01,Divyansh,Gujarat,Ahmedabad,-91.43,2018-10-01,Oct-2018,2018,True,14.0
B-25800,122.0,-66.0,9,Electronics,Accessories,2018-10-01,Ishit,Maharashtra,Pune,-54.1,2018-10-01,Oct-2018,2018,True,13.56
B-25800,21.0,-6.0,3,Clothing,Leggings,2018-10-01,Ishit,Maharashtra,Pune,-28.57,2018-10-01,Oct-2018,2018,True,7.0
B-25800,45.0,12.0,7,Clothing,Hankerchief,2018-10-01,Ishit,Maharashtra,Pune,26.67,2018-10-01,Oct-2018,2018,False,6.43
B-25801,64.0,6.0,4,Clothing,Saree,2018-10-01,Aryan,Madhya Pradesh,Bhopal,9.38,2018-10-01,Oct-2018,2018,False,16.0
B-25801,49.0,-31.0,2,Clothing,Stole,2018-10-01,Aryan,Madhya Pradesh,Bhopal,-63.27,2018-10-01,Oct-2018,2018,True,24.5
B-25801,21.0,-10.0,4,Clothing,Leggings,2018-10-01,Aryan,Madhya Pradesh,Bhopal,-47.62,2018-10-01,Oct-2018,2018,True,5.25
B-25801,15.0,-2.0,1,Clothing,T-shirt,2018-10-01,Aryan,Madhya Pradesh,Bhopal,-13.33,2018-10-01,Oct-2018,2018,True,15.0
B-25802,27.0,-7.0,5,Clothing,Saree,2018-10-05,Yash,Maharashtra,Mumbai,-25.93,2018-10-01,Oct-2018,2018,True,5.4
B-25802,633.0,-633.0,11,Electronics,Accessories,2018-10-05,Yash,Maharashtra,Mumbai,-100.0,2018-10-01,Oct-2018,2018,True,57.55
B-25802,13.0,-9.0,2,Clothing,Skirt,2018-10-05,Yash,Maharashtra,Mumbai,-69.23,2018-10-01,Oct-2018,2018,True,6.5
B-25802,23.0,-3.0,1,Clothing,Shirt,2018-10-05,Yash,Maharashtra,Mumbai,-13.04,2018-10-01,Oct-2018,2018,True,23.0
B-25802,95.0,5.0,2,Clothing,Stole,2018-10-05,Yash,Maharashtra,Mumbai,5.26,2018-10-01,Oct-2018,2018,False,47.5
B-25803,106.0,12.0,3,Clothing,Trousers,2018-10-05,Shivanshu,Madhya Pradesh,Indore,11.32,2018-10-01,Oct-2018,2018,False,35.33
B-25803,269.0,91.0,1,Electronics,Electronic Games,2018-10-05,Shivanshu,Madhya Pradesh,Indore,33.83,2018-10-01,Oct-2018,2018,False,269.0
B-25803,536.0,91.0,1,Clothing,Trousers,2018-10-05,Shivanshu,Madhya Pradesh,Indore,16.98,2018-10-01,Oct-2018,2018,False,536.0
B-25803,137.0,5.0,5,Clothing,Shirt,2018-10-05,Shivanshu,Madhya Pradesh,Indore,3.65,2018-10-01,Oct-2018,2018,False,27.4
B-25803,757.0,371.0,2,Electronics,Printers,2018-10-05,Shivanshu,Madhya Pradesh,Indore,49.01,2018-10-01,Oct-2018,2018,False,378.5
B-25803,511.0,194.0,3,Furniture,Chairs,2018-10-05,Shivanshu,Madhya Pradesh,Indore,37.96,2018-10-01,Oct-2018,2018,False,170.33
B-25803,185.0,48.0,4,Clothing,Stole,2018-10-05,Shivanshu,Madhya Pradesh,Indore,25.95,2018-10-01,Oct-2018,2018,False,46.25
B-25803,765.0,8.0,6,Clothing,Saree,2018-10-05,Shivanshu,Madhya Pradesh,Indore,1.05,2018-10-01,Oct-2018,2018,False,127.5
B-25804,156.0,36.0,5,Clothing,T-shirt,2018-10-05,Sudheer,Karnataka,Bangalore,23.08,2018-10-01,Oct-2018,2018,False,31.2
B-25804,321.0,26.0,3,Electronics,Printers,2018-10-05,Sudheer,Karnataka,Bangalore,8.1,2018-10-01,Oct-2018,2018,False,107.0
B-25805,112.0,15.0,2,Furniture,Chairs,2018-10-05,Ankit,Maharashtra,Mumbai,13.39,2018-10-01,Oct-2018,2018,False,56.0
B-25806,632.0,-114.0,4,Furniture,Tables,2018-10-06,Dhanraj,Madhya Pradesh,Indore,-18.04,2018-10-01,Oct-2018,2018,True,158.0
B-25807,16.0,6.0,1,Clothing,Stole,2018-10-07,Vipul,Uttar Pradesh,Lucknow,37.5,2018-10-01,Oct-2018,2018,False,16.0
B-25808,63.0,17.0,6,Clothing,Leggings,2018-10-08,Apsingekar,Bihar,Patna,26.98,2018-10-01,Oct-2018,2018,False,10.5
B-25808,146.0,-63.0,3,Electronics,Electronic Games,2018-10-08,Apsingekar,Bihar,Patna,-43.15,2018-10-01,Oct-2018,2018,True,48.67
B-25808,59.0,21.0,2,Clothing,Stole,2018-10-08,Apsingekar,Bihar,Patna,35.59,2018-10-01,Oct-2018,2018,False,29.5
B-25808,210.0,50.0,4,Clothing,Hankerchief,2018-10-08,Apsingekar,Bihar,Patna,23.81,2018-10-01,Oct-2018,2018,False,52.5
B-25809,154.0,54.0,3,Clothing,Hankerchief,2018-10-09,Suman,Kerala,Thiruvananthapuram,35.06,2018-10-01,Oct-2018,2018,False,51.33
B-25809,53.0,24.0,1,Clothing,Hankerchief,2018-10-09,Suman,Kerala,Thiruvananthapuram,45.28,2018-10-01,Oct-2018,2018,False,53.0
B-25810,26.0,10.0,4,Clothing,Hankerchief,2018-10-10,Nripraj,Punjab,Chandigarh,38.46,2018-10-01,Oct-2018,2018,False,6.5
B-25810,1120.0,199.0,6,Clothing,Saree,2018-10-10,Nripraj,Punjab,Chandigarh,17.77,2018-10-01,Oct-2018,2018,False,186.67
B-25810,45.0,6.0,3,Clothing,Shirt,2018-10-10,Nripraj,Punjab,Chandigarh,13.33,2018-10-01,Oct-2018,2018,False,15.0
B-25810,307.0,74.0,3,Electronics,Accessories,2018-10-10,Nripraj,Punjab,Chandigarh,24.1,2018-10-01,Oct-2018,2018,False,102.33
B-25810,92.0,42.0,2,Clothing,Stole,2018-10-10,Nripraj,Punjab,Chandigarh,45.65,2018-10-01,Oct-2018,2018,False,46.0
B-25810,29.0,8.0,5,Clothing,Hankerchief,2018-10-10,Nripraj,Punjab,Chandigarh,27.59,2018-10-01,Oct-2018,2018,False,5.8
B-25811,126.0,52.0,4,Clothing,Hankerchief,2018-10-10,Utsav,Maharashtra,Mumbai,41.27,2018-10-01,Oct-2018,2018,False,31.5
B-25812,259.0,47.0,5,Clothing,Hankerchief,2018-10-10,Kshitij,Madhya Pradesh,Indore,18.15,2018-10-01,Oct-2018,2018,False,51.8
B-25813,911.0,202.0,7,Furniture,Chairs,2018-10-10,Hrisheekesh,Maharashtra,Mumbai,22.17,2018-10-01,Oct-2018,2018,False,130.14
B-25814,118.0,35.0,7,Clothing,T-shirt,2018-10-10,Swapnil,Madhya Pradesh,Indore,29.66,2018-10-01,Oct-2018,2018,False,16.86
B-25814,462.0,169.0,4,Clothing,Saree,2018-10-10,Swapnil,Madhya Pradesh,Indore,36.58,2018-10-01,Oct-2018,2018,False,115.5
B-25815,35.0,14.0,2,Clothing,Stole,2018-10-10,Harsh,Nagaland,Kohima,40.0,2018-10-01,Oct-2018,2018,False,17.5
B-25816,391.0,113.0,8,Clothing,Stole,2018-10-12,Mane,Andhra Pradesh,Hyderabad,28.9,2018-10-01,Oct-2018,2018,False,48.88
B-25817,743.0,89.0,5,Electronics,Printers,2018-10-13,Praneet,Maharashtra,Mumbai,11.98,2018-10-01,Oct-2018,2018,False,148.6
B-25818,75.0,28.0,9,Clothing,Hankerchief,2018-10-14,Sandeep,Madhya Pradesh,Indore,37.33,2018-10-01,Oct-2018,2018,False,8.33
B-25818,36.0,0.0,4,Clothing,Kurti,2018-10-14,Sandeep,Madhya Pradesh,Indore,0.0,2018-10-01,Oct-2018,2018,False,9.0
B-25818,32.0,11.0,2,Clothing,Leggings,2018-10-14,Sandeep,Madhya Pradesh,Indore,34.38,2018-10-01,Oct-2018,2018,False,16.0
B-25818,94.0,20.0,2,Furniture,Furnishings,2018-10-14,Sandeep,Madhya Pradesh,Indore,21.28,2018-10-01,Oct-2018,2018,False,47.0
B-25818,28.0,14.0,4,Clothing,Hankerchief,2018-10-14,Sandeep,Madhya Pradesh,Indore,50.0,2018-10-01,Oct-2018,2018,False,7.0
B-25819,417.0,49.0,3,Electronics,Electronic Games,2018-10-15,Ankur,Madhya Pradesh,Bhopal,11.75,2018-10-01,Oct-2018,2018,False,139.0
B-25820,119.0,1.0,1,Furniture,Chairs,2018-10-16,Dheeraj,Rajasthan,Jaipur,0.84,2018-10-01,Oct-2018,2018,False,119.0
B-25821,60.0,21.0,4,Clothing,Stole,2018-10-16,Ajay,West Bengal,Kolkata,35.0,2018-10-01,Oct-2018,2018,False,15.0
B-25821,17.0,0.0,1,Clothing,Hankerchief,2018-10-16,Ajay,West Bengal,Kolkata,0.0,2018-10-01,Oct-2018,2018,False,17.0
B-25821,125.0,0.0,3,Electronics,Accessories,2018-10-16,Ajay,West Bengal,Kolkata,0.0,2018-10-01,Oct-2018,2018,False,41.67
B-25822,34.0,13.0,2,Clothing,Saree,2018-10-18,Tejas,Karnataka,Bangalore,38.24,2018-10-01,Oct-2018,2018,False,17.0
B-25823,2103.0,322.0,8,Electronics,Electronic Games,2018-10-18,Rohan,Maharashtra,Mumbai,15.31,2018-10-01,Oct-2018,2018,False,262.88
B-25823,104.0,2.0,2,Furniture,Furnishings,2018-10-18,Rohan,Maharashtra,Mumbai,1.92,2018-10-01,Oct-2018,2018,False,52.0
B-25823,59.0,6.0,1,Electronics,Accessories,2018-10-18,Rohan,Maharashtra,Mumbai,10.17,2018-10-01,Oct-2018,2018,False,59.0
B-25823,103.0,50.0,2,Furniture,Furnishings,2018-10-18,Rohan,Maharashtra,Mumbai,48.54,2018-10-01,Oct-2018,2018,False,51.5
B-25824,101.0,38.0,2,Furniture,Furnishings,2018-10-20,Shyam,Madhya Pradesh,Indore,37.62,2018-10-01,Oct-2018,2018,False,50.5
B-25825,911.0,355.0,5,Electronics,Phones,2018-10-21,Kartik,Madhya Pradesh,Indore,38.97,2018-10-01,Oct-2018,2018,False,182.2
B-25825,115.0,25.0,6,Clothing,Stole,2018-10-21,Kartik,Madhya Pradesh,Indore,21.74,2018-10-01,Oct-2018,2018,False,19.17
B-25825,140.0,6.0,5,Clothing,Saree,2018-10-21,Kartik,Madhya Pradesh,Indore,4.29,2018-10-01,Oct-2018,2018,False,28.0
B-25826,637.0,261.0,2,Electronics,Printers,2018-10-22,Tanushree,Maharashtra,Mumbai,40.97,2018-10-01,Oct-2018,2018,False,318.5
B-25827,156.0,21.0,3,Furniture,Chairs,2018-10-23,Sheetal,Madhya Pradesh,Indore,13.46,2018-10-01,Oct-2018,2018,False,52.0
B-25828,537.0,107.0,3,Clothing,Saree,2018-10-24,Nikita,Punjab,Chandigarh,19.93,2018-10-01,Oct-2018,2018,False,179.0
B-25828,15.0,2.0,1,Clothing,Leggings,2018-10-24,Nikita,Punjab,Chandigarh,13.33,2018-10-01,Oct-2018,2018,False,15.0
B-25828,128.0,-3.0,3,Clothing,Saree,2018-10-24,Nikita,Punjab,Chandigarh,-2.34,2018-10-01,Oct-2018,2018,True,42.67
B-25828,222.0,35.0,5,Clothing,Saree,2018-10-24,Nikita,Punjab,Chandigarh,15.77,2018-10-01,Oct-2018,2018,False,44.4
B-25829,345.0,38.0,7,Clothing,Hankerchief,2018-10-25,Apoorva,Haryana,Chandigarh,11.01,2018-10-01,Oct-2018,2018,False,49.29
B-25830,41.0,11.0,6,Clothing,Hankerchief,2018-10-26,Aastha,Himachal Pradesh,Simla,26.83,2018-10-01,Oct-2018,2018,False,6.83
B-25830,54.0,1.0,2,Clothing,Saree,2018-10-26,Aastha,Himachal Pradesh,Simla,1.85,2018-10-01,Oct-2018,2018,False,27.0
B-25830,71.0,0.0,8,Clothing,Skirt,2018-10-26,Aastha,Himachal Pradesh,Simla,0.0,2018-10-01,Oct-2018,2018,False,8.88
B-25830,93.0,15.0,2,Electronics,Accessories,2018-10-26,Aastha,Himachal Pradesh,Simla,16.13,2018-10-01,Oct-2018,2018,False,46.5
B-25830,1063.0,64.0,7,Electronics,Phones,2018-10-26,Aastha,Himachal Pradesh,Simla,6.02,2018-10-01,Oct-2018,2018,False,151.86
B-25830,1954.0,782.0,3,Electronics,Phones,2018-10-26,Aastha,Himachal Pradesh,Simla,40.02,2018-10-01,Oct-2018,2018,False,651.33
B-25831,693.0,254.0,6,Clothing,Saree,2018-10-27,Mahima,Sikkim,Gangtok,36.65,2018-10-01,Oct-2018,2018,False,115.5
B-25832,504.0,116.0,3,Furniture,Bookcases,2018-10-28,Harshita,Maharashtra,Mumbai,23.02,2018-10-01,Oct-2018,2018,False,168.0
B-25833,64.0,27.0,5,Clothing,Hankerchief,2018-10-29,Krishna,Madhya Pradesh,Indore,42.19,2018-10-01,Oct-2018,2018,False,12.8
B-25833,36.0,4.0,9,Clothing,Hankerchief,2018-10-29,Krishna,Madhya Pradesh,Indore,11.11,2018-10-01,Oct-2018,2018,False,4.0
B-25833,45.0,16.0,3,Clothing,Stole,2018-10-29,Krishna,Madhya Pradesh,Indore,35.56,2018-10-01,Oct-2018,2018,False,15.0
B-25834,16.0,5.0,1,Clothing,Stole,2018-10-29,Ananya,Andhra Pradesh,Hyderabad,31.25,2018-10-01,Oct-2018,2018,False,16.0
B-25835,52.0,11.0,5,Clothing,Leggings,2018-10-29,Moumita,Gujarat,Ahmedabad,21.15,2018-10-01,Oct-2018,2018,False,10.4
B-25835,27.0,2.0,2,Clothing,Leggings,2018-10-29,Moumita,Gujarat,Ahmedabad,7.41,2018-10-01,Oct-2018,2018,False,13.5
B-25835,155.0,26.0,3,Clothing,Stole,2018-10-29,Moumita,Gujarat,Ahmedabad,16.77,2018-10-01,Oct-2018,2018,False,51.67
B-25836,1298.0,65.0,9,Electronics,Printers,2018-10-29,Arti,Maharashtra,Pune,5.01,2018-10-01,Oct-2018,2018,False,144.22
B-25837,263.0,50.0,5,Clothing,Stole,2018-10-29,Palak,Maharashtra,Mumbai,19.01,2018-10-01,Oct-2018,2018,False,52.6
B-25838,70.0,26.0,5,Clothing,Hankerchief,2018-10-29,Sanjana,Madhya Pradesh,Indore,37.14,2018-10-01,Oct-2018,2018,False,14.0
B-25838,81.0,19.0,7,Clothing,Hankerchief,2018-10-29,Sanjana,Madhya Pradesh,Indore,23.46,2018-10-01,Oct-2018,2018,False,11.57
B-25838,955.0,305.0,3,Electronics,Printers,2018-10-29,Sanjana,Madhya Pradesh,Indore,31.94,2018-10-01,Oct-2018,2018,False,318.33
B-25838,161.0,40.0,3,Clothing,Stole,2018-10-29,Sanjana,Madhya Pradesh,Indore,24.84,2018-10-01,Oct-2018,2018,False,53.67
B-25839,1250.0,486.0,7,Clothing,Saree,2018-10-30,Pranjali,West Bengal,Kolkata,38.88,2018-10-01,Oct-2018,2018,False,178.57
B-25840,246.0,61.0,2,Furniture,Bookcases,2018-10-31,Sneha,Karnataka,Bangalore,24.8,2018-10-01,Oct-2018,2018,False,123.0
B-25840,298.0,74.0,2,Furniture,Bookcases,2018-10-31,Sneha,Karnataka,Bangalore,24.83,2018-10-01,Oct-2018,2018,False,149.0
B-25840,262.0,64.0,6,Clothing,Saree,2018-10-31,Sneha,Karnataka,Bangalore,24.43,2018-10-01,Oct-2018,2018,False,43.67
B-25841,22.0,11.0,2,Clothing,Skirt,2018-11-01,Ashvini,Maharashtra,Mumbai,50.0,2018-11-01,Nov-2018,2018,False,11.0
B-25842,1543.0,370.0,8,Electronics,Printers,2018-11-02,Sheetal,Madhya Pradesh,Indore,23.98,2018-11-01,Nov-2018,2018,False,192.88
B-25843,50.0,7.0,6,Clothing,Skirt,2018-11-03,Mrunal,Maharashtra,Mumbai,14.0,2018-11-01,Nov-2018,2018,False,8.33
B-25843,214.0,30.0,3,Electronics,Accessories,2018-11-03,Mrunal,Maharashtra,Mumbai,14.02,2018-11-01,Nov-2018,2018,False,71.33
B-25843,255.0,74.0,5,Clothing,Hankerchief,2018-11-03,Mrunal,Maharashtra,Mumbai,29.02,2018-11-01,Nov-2018,2018,False,51.0
B-25843,18.0,6.0,3,Clothing,Hankerchief,2018-11-03,Mrunal,Maharashtra,Mumbai,33.33,2018-11-01,Nov-2018,2018,False,6.0
B-25843,45.0,0.0,2,Clothing,Stole,2018-11-03,Mrunal,Maharashtra,Mumbai,0.0,2018-11-01,Nov-2018,2018,False,22.5
B-25844,86.0,8.0,2,Clothing,Saree,2018-11-03,Swati,Madhya Pradesh,Indore,9.3,2018-11-01,Nov-2018,2018,False,43.0
B-25845,274.0,-7.0,4,Electronics,Phones,2018-11-03,Snel,Kerala,Thiruvananthapuram,-2.55,2018-11-01,Nov-2018,2018,True,68.5
B-25845,82.0,33.0,4,Clothing,Kurti,2018-11-03,Snel,Kerala,Thiruvananthapuram,40.24,2018-11-01,Nov-2018,2018,False,20.5
B-25845,757.0,371.0,2,Electronics,Printers,2018-11-03,Snel,Kerala,Thiruvananthapuram,49.01,2018-11-01,Nov-2018,2018,False,378.5
B-25845,132.0,54.0,5,Clothing,Stole,2018-11-03,Snel,Kerala,Thiruvananthapuram,40.91,2018-11-01,Nov-2018,2018,False,26.4
